player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
11,37,31,81,112,4,6,lose,win,3,min_max,max_score,0.033060312271118164,0.0
25,23,55,55,110,4,6,win,lose,6,min_max,max_score,0.005841970443725586,0.0
15,33,31,59,90,4,6,lose,win,5,min_max,max_score,0.016866683959960938,0.0
13,35,37,77,114,4,6,lose,win,4,min_max,max_score,0.07877826690673828,0.0
12,36,34,64,98,4,6,lose,win,1,min_max,max_score,0.03536558151245117,0.0
16,32,25,59,84,4,6,lose,win,2,min_max,max_score,0.022740602493286133,0.0
28,20,61,44,105,4,6,win,lose,5,min_max,max_score,0.005297422409057617,0.0
19,29,52,62,114,4,6,lose,win,1,min_max,max_score,0.008371829986572266,0.0
19,29,50,56,106,4,6,lose,win,2,min_max,max_score,0.00963449478149414,0.0
16,32,34,63,97,4,6,lose,win,4,min_max,max_score,0.0789041519165039,0.0
15,33,36,67,103,4,6,lose,win,4,min_max,max_score,0.08001136779785156,0.0
23,25,48,57,105,4,6,lose,win,2,min_max,max_score,0.012233257293701172,0.0
17,31,48,68,116,4,6,lose,win,2,min_max,max_score,0.009279012680053711,0.0
16,32,39,65,104,4,6,lose,win,1,min_max,max_score,0.023076295852661133,0.0
19,29,44,59,103,4,6,lose,win,3,min_max,max_score,0.00968313217163086,0.0
25,23,59,47,106,4,6,win,lose,1,min_max,max_score,0.006387233734130859,0.0
21,27,56,58,114,4,6,lose,win,3,min_max,max_score,0.007881879806518555,0.0
13,35,32,66,98,4,6,lose,win,4,min_max,max_score,0.08220744132995605,0.0
17,31,28,74,102,4,6,lose,win,3,min_max,max_score,0.012971639633178711,0.0
17,31,43,59,102,4,6,lose,win,1,min_max,max_score,0.010828495025634766,0.0
15,33,24,74,98,4,6,lose,win,6,min_max,max_score,0.026005268096923828,0.0
14,34,41,67,108,4,6,lose,win,6,min_max,max_score,0.017284631729125977,0.0
17,31,31,60,91,4,6,lose,win,1,min_max,max_score,0.025011301040649414,0.0
18,30,46,62,108,4,6,lose,win,5,min_max,max_score,0.009157657623291016,0.0
14,34,34,69,103,4,6,lose,win,4,min_max,max_score,0.08020615577697754,0.0
19,29,47,68,115,4,6,lose,win,5,min_max,max_score,0.009702682495117188,0.0
15,33,40,73,113,4,6,lose,win,3,min_max,max_score,0.017479658126831055,0.0
13,35,27,74,101,4,6,lose,win,3,min_max,max_score,0.032553672790527344,0.0
15,33,37,71,108,4,6,lose,win,5,min_max,max_score,0.04732561111450195,0.0
13,35,30,76,106,4,6,lose,win,6,min_max,max_score,0.024088144302368164,0.0
20,28,40,72,112,4,6,lose,win,2,min_max,max_score,0.006623506546020508,0.0
15,33,33,70,103,4,6,lose,win,4,min_max,max_score,0.07964348793029785,0.0
21,27,44,57,101,4,6,lose,win,2,min_max,max_score,0.007915735244750977,0.0
24,24,49,34,83,4,6,draw,draw,3,min_max,max_score,0.006561279296875,0.0
14,34,33,70,103,4,6,lose,win,1,min_max,max_score,0.07371115684509277,0.0
13,35,25,79,104,4,6,lose,win,5,min_max,max_score,0.026241779327392578,0.0
15,33,37,80,117,4,6,lose,win,2,min_max,max_score,0.010885000228881836,0.0
21,27,60,54,114,4,6,lose,win,3,min_max,max_score,0.008847713470458984,0.0
